Date,Start,Close
2023-11-23,37464.83293220907,37464.83293220907
2023-11-24,37293.316127426726,37293.316127426726
2023-11-25,37738.93169747125,37738.93169747125
2023-11-26,37809.85286625321,37809.85286625321
2023-11-27,37491.838186008135,37491.838186008135
2023-11-28,37250.16905148115,37250.16905148115
2023-11-29,37802.23604377473,37802.23604377473
2023-11-30,37810.34641654128,37810.34641654128
2023-12-01,37711.81837585267,37711.81837585267
2023-12-02,38688.25874179069,38688.25874179069
2023-12-03,39481.666416062864,39481.666416062864
2023-12-04,39960.275420410515,39960.275420410515
2023-12-05,41974.331772543344,41974.331772543344
2023-12-06,44105.94477259938,44105.94477259938
2023-12-07,43788.28880825234,43788.28880825234
2023-12-08,43270.11955970747,43270.11955970747
2023-12-09,44202.17610943621,44202.17610943621
2023-12-10,43745.49199189547,43745.49199189547
2023-12-11,43757.959937619176,43757.959937619176
2023-12-12,41200.96272610168,41200.96272610168
2023-12-13,41450.819387377436,41450.819387377436
2023-12-14,42931.76182603245,42931.76182603245
2023-12-15,43009.5954563739,43009.5954563739
2023-12-16,41992.01418722399,41992.01418722399
2023-12-17,42247.06788172229,42247.06788172229
2023-12-18,41410.819634575855,41410.819634575855
2023-12-19,42684.182554683386,42684.182554683386
2023-12-20,42250.206182797505,42250.206182797505
2023-12-21,43634.1241684964,43634.1241684964
2023-12-22,43849.69959939619,43849.69959939619
2023-12-23,44003.6960216438,44003.6960216438
2023-12-24,43752.03088478376,43752.03088478376
2023-12-25,43034.971063091514,43034.971063091514
2023-12-26,43638.236302200916,43638.236302200916
2023-12-27,42516.426940282516,42516.426940282516
2023-12-28,43418.46777504291,43418.46777504291
2023-12-29,42600.65063315619,42600.65063315619
2023-12-30,42074.70715618848,42074.70715618848
2023-12-31,42220.61140121376,42220.61140121376
2024-01-01,42208.202176186474,42208.202176186474
2024-01-02,44168.68118687473,44168.68118687473
2024-01-03,44994.67388689237,44994.67388689237
2024-01-04,42821.558989157995,42821.558989157995
2024-01-05,44195.57856209971,44195.57856209971
2024-01-06,44113.69973389081,44113.69973389081
2024-01-07,43956.12071720152,43956.12071720152
2024-01-08,43883.74387905174,43883.74387905174
2024-01-09,46936.185561217506,46936.185561217506
2024-01-10,46105.94607828697,46105.94607828697
2024-01-11,46632.31314804979,46632.31314804979
2024-01-12,46314.355541602694,46314.355541602694
2024-01-13,42893.92960550481,42893.92960550481
2024-01-14,42848.47451640749,42848.47451640749
2024-01-15,41800.93282193406,41800.93282193406
2024-01-16,42587.336038354406,42587.336038354406
2024-01-17,43148.00164342693,43148.00164342693
2024-01-18,42713.859186938986,42713.859186938986
2024-01-19,41261.39479801012,41261.39479801012
2024-01-20,41600.94093254464,41600.94093254464
2024-01-21,41626.10711003664,41626.10711003664
2024-01-22,41541.89945706261,41541.89945706261
2024-01-23,39504.73005758438,39504.73005758438
2024-01-24,39833.45410501688,39833.45410501688
2024-01-25,40123.67105847147,40123.67105847147
2024-01-26,39938.28644155878,39938.28644155878
2024-01-27,41862.9356109399,41862.9356109399
2024-01-28,42119.61049464309,42119.61049464309
2024-01-29,42026.57856232145,42026.57856232145
2024-01-30,43267.60927638767,43267.60927638767
2024-01-31,42892.03453014447,42892.03453014447
